match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
Feltovich et al._ 2012_12947,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_629,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12948,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_630,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12949,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_631,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12950,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_633,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12951,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_634,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12952,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_635,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12953,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_636,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12954,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_637,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12955,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_638,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12956,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_640,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12957,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_625,Feltovich et al._ 2012_626,1,3
Feltovich et al._ 2012_12958,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_627,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12959,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_628,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12960,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_629,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12961,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_630,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12962,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_631,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12963,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12964,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_633,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12965,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_634,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12966,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_635,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12967,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_636,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12968,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_637,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12969,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_638,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12970,Feltovich et al._ 2012,5,2,25,Feltovich et al._ 2012_640,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12971,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_625,Feltovich et al._ 2012_635,1,3
Feltovich et al._ 2012_12972,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_626,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12973,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_627,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12974,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_628,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12975,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_629,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12976,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_630,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12977,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_631,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12978,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_632,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12979,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_633,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12980,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_634,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12981,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_636,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12982,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_637,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12983,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_638,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12984,Feltovich et al._ 2012,5,2,26,Feltovich et al._ 2012_640,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12985,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_12986,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_626,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12987,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_628,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12988,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_629,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12989,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12990,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_631,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12991,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_632,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12992,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_633,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12993,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_634,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12994,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_635,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12995,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_636,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12996,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_637,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12997,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_638,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12998,Feltovich et al._ 2012,5,2,27,Feltovich et al._ 2012_640,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12999,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_13000,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_626,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13001,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_628,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13002,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_629,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13003,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_630,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13004,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_631,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13005,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_632,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13006,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_633,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13007,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_634,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13008,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_635,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13009,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_636,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13010,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_637,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13011,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_638,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13012,Feltovich et al._ 2012,5,2,28,Feltovich et al._ 2012_640,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13013,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_13014,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_626,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13015,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_628,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13016,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_629,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13017,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_630,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13018,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_631,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13019,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_632,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13020,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_633,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13021,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_634,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13022,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_635,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13023,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_636,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13024,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_637,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13025,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_638,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13026,Feltovich et al._ 2012,5,2,29,Feltovich et al._ 2012_640,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13027,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_625,Feltovich et al._ 2012_626,1,3
Feltovich et al._ 2012_13028,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_627,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13029,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_628,Feltovich et al._ 2012_652,2,3
Feltovich et al._ 2012_13030,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_629,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13031,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_630,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13032,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_631,Feltovich et al._ 2012_649,2,3
Feltovich et al._ 2012_13033,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_632,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13034,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_633,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13035,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_634,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13036,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_635,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13037,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_636,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13038,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_637,Feltovich et al._ 2012_644,1,4
Feltovich et al._ 2012_13039,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_638,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13040,Feltovich et al._ 2012,5,2,3,Feltovich et al._ 2012_639,Feltovich et al._ 2012_640,1,3
Feltovich et al._ 2012_13041,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_625,Feltovich et al._ 2012_636,1,3
Feltovich et al._ 2012_13042,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_626,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13043,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_627,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13044,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_628,Feltovich et al._ 2012_648,1,4
Feltovich et al._ 2012_13045,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_629,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13046,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_630,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13047,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_631,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13048,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13049,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_633,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13050,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_634,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13051,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_635,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13052,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_637,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13053,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_638,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13054,Feltovich et al._ 2012,5,2,30,Feltovich et al._ 2012_640,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13055,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_625,Feltovich et al._ 2012_628,1,3
Feltovich et al._ 2012_13056,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_626,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13057,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_627,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13058,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_629,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13059,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_630,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13060,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_631,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13061,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_632,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13062,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_633,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13063,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_634,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13064,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_635,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13065,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_636,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13066,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_637,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13067,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_638,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13068,Feltovich et al._ 2012,5,2,31,Feltovich et al._ 2012_640,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13069,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_13070,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_626,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13071,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_628,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13072,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_629,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13073,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_630,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13074,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_631,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13075,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13076,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_633,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13077,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_634,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13078,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_635,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13079,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_636,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13080,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_637,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13081,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_638,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13082,Feltovich et al._ 2012,5,2,32,Feltovich et al._ 2012_639,Feltovich et al._ 2012_640,1,3
Feltovich et al._ 2012_13083,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_625,Feltovich et al._ 2012_632,1,3
Feltovich et al._ 2012_13084,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_626,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13085,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_627,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13086,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_628,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13087,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_629,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13088,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_630,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13089,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_631,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13090,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_633,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13091,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_634,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13092,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_635,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13093,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_636,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13094,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_637,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13095,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_638,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13096,Feltovich et al._ 2012,5,2,33,Feltovich et al._ 2012_640,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13097,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_625,Feltovich et al._ 2012_632,1,3
Feltovich et al._ 2012_13098,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_626,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13099,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_627,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13100,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_628,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13101,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_629,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13102,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_630,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13103,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_631,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13104,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_633,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13105,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_634,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13106,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_635,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13107,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_636,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13108,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_637,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13109,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_638,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13110,Feltovich et al._ 2012,5,2,34,Feltovich et al._ 2012_640,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13111,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_625,Feltovich et al._ 2012_629,1,3
Feltovich et al._ 2012_13112,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_626,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13113,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_627,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_13114,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_628,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_13115,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_630,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_13116,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_631,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_13117,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_13118,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_633,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13119,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_634,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_13120,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_635,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_13121,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_636,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_13122,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_637,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_13123,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_638,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13124,Feltovich et al._ 2012,5,2,35,Feltovich et al._ 2012_640,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_13125,Feltovich et al._ 2012,5,2,36,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_13126,Feltovich et al._ 2012,5,2,36,Feltovich et al._ 2012_626,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_13127,Feltovich et al._ 2012,5,2,36,Feltovich et al._ 2012_628,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_13128,Feltovich et al._ 2012,5,2,36,Feltovich et al._ 2012_629,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_13129,Feltovich et al._ 2012,5,2,36,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
